,price
5591,1170000.0
5592,470000.0
5593,1650000.0
5594,850000.0
5595,500000.0
5596,670000.0
5597,410000.0
5598,580000.0
5599,610000.0
5600,870000.0
5601,3395000.0
5602,379000.0
5603,575000.0
5604,885000.0
5605,661000.0
5606,789800.0
5607,545000.0
5608,1010000.0
5609,615000.0
5610,700000.0
5611,607000.0
5612,500000.0
5613,360000.0
5614,548000.0
5615,720000.0
5616,1378000.0
5617,620000.0
5618,670000.0
5619,353000.0
5620,370000.0
5621,619100.0
5622,678700.0
5623,1031000.0
5624,775000.0
5625,675000.0
5626,772500.0
5627,765000.0
5628,550000.0
5629,1035000.0
5630,464550.0
5631,560000.0
5632,699000.0
5633,750500.0
5634,510000.0
5635,625000.0
5636,687500.0
5637,620000.0
5638,660000.0
5639,525000.0
5640,411000.0
5641,1180000.0
5642,1385000.0
5643,799900.0
5644,550000.0
5645,370000.0
5646,623000.0
5647,1815000.0
5648,565000.0
5649,575000.0
5650,1660000.0
5651,1538000.0
5652,305000.0
5653,1875000.0
5654,675000.0
5655,595000.0
5656,585000.0
5657,420000.0
5658,665000.0
5659,423500.0
5660,1150000.0
5661,465000.0
5662,2574000.0
5663,725000.0
5664,649800.0
5665,437500.0
5666,626000.0
5667,475300.0
5668,420000.0
5669,637500.0
5670,525000.0
5671,624950.0
5672,1085000.0
5673,1454000.0
5674,630100.0
5675,565000.0
5676,405000.0
5677,500000.0
5678,630000.0
5679,1095000.0
5680,450000.0
5681,465000.0
5682,1364000.0
5683,498000.0
5684,539000.0
5685,475000.0
5686,744000.0
5687,550000.0
5688,778000.0
5689,580000.0
5690,525000.0
5691,630000.0
5692,830000.0
5693,456000.0
5694,1000000.0
5695,1211000.0
5696,968060.0
5697,556000.0
5698,500000.0
5699,1500000.0
5700,551000.0
5701,365000.0
5702,648360.0
5703,705640.0
5704,698000.0
5705,560000.0
5706,825000.0
5707,570000.0
5708,600000.0
5709,716125.0
5710,910000.0
5711,655000.0
5712,791000.0
5713,865000.0
5714,400000.0
5715,700000.0
5716,720000.0
5717,1430800.0
5718,1550000.0
5719,500000.0
5720,530000.0
5721,839950.0
5722,889950.0
5723,1532500.0
5724,1710000.0
5725,1260000.0
5726,810000.0
5727,1210000.0
5728,1100000.0
5729,295000.0
5730,2700000.0
5731,1040000.0
5732,754950.0
5733,920000.0
5734,939000.0
5735,899900.0
5736,860000.0
5737,1789950.0
5738,2225000.0
5739,2350000.0
5740,1598000.0
5741,1205000.0
5742,879950.0
5743,750000.0
5744,982000.0
5745,909950.0
5746,1480000.0
5747,1130000.0
5748,1135000.0
5749,1275000.0
5750,1242000.0
5751,820000.0
5752,899000.0
5753,730000.0
5754,1274950.0
5755,718500.0
5756,1399950.0
5757,963000.0
5758,770000.0
5759,880000.0
5760,815000.0
5761,1100000.0
5762,879950.0
5763,1350000.0
5764,999000.0
5765,1020000.0
5766,875000.0
5767,1050000.0
5768,1720000.0
5769,325000.0
5770,391500.0
5771,438000.0
5772,441000.0
5773,370000.0
5774,653000.0
5775,589000.0
5776,305000.0
5777,405000.0
5778,630000.0
5779,577500.0
5780,397000.0
5781,505000.0
5782,475000.0
5783,1450000.0
5784,669950.0
5785,397500.0
5786,439000.0
5787,3070000.0
5788,497000.0
5789,440000.0
5790,435000.0
5791,400000.0
5792,422120.0
5793,545000.0
5794,440000.0
5795,349500.0
5796,379000.0
5797,430000.0
5798,1955000.0
5799,435000.0
5800,482500.0
5801,460000.0
5802,349000.0
5803,455000.0
5804,445950.0
5805,334000.0
5806,459000.0
5807,400000.0
5808,405000.0
5809,425000.0
5810,503000.0
5811,343000.0
5812,434500.0
5813,525000.0
5814,495000.0
5815,450000.0
5816,874150.0
5817,281000.0
5818,340000.0
5819,469000.0
5820,467500.0
5821,415000.0
5822,386500.0
5823,485000.0
5824,310000.0
5825,835000.0
5826,464900.0
5827,528000.0
5828,545000.0
5829,460000.0
5830,491500.0
5831,463000.0
5832,257000.0
5833,465000.0
5834,429500.0
5835,471000.0
5836,650000.0
5837,446000.0
5838,655000.0
5839,419950.0
5840,612000.0
5841,387000.0
5842,375000.0
5843,530000.0
5844,395000.0
5845,311000.0
5846,470000.0
5847,705000.0
5848,570000.0
5849,385000.0
5850,416000.0
5851,524000.0
5852,450000.0
5853,441500.0
5854,425000.0
5855,402000.0
5856,355000.0
5857,510000.0
5858,313500.0
5859,453000.0
5860,310000.0
5861,386900.0
5862,424950.0
5863,400000.0
5864,405000.0
5865,491500.0
5866,456500.0
5867,374500.0
5868,485000.0
5869,425000.0
5870,1290000.0
5871,425000.0
5872,410000.0
5873,421000.0
5874,800000.0
5875,575000.0
5876,620000.0
5877,455000.0
5878,1415000.0
5879,420000.0
5880,400000.0
5881,355000.0
5882,412450.0
5883,339888.0
5884,439000.0
5885,299950.0
5886,300000.0
5887,435000.0
5888,635000.0
5889,523000.0
5890,489200.0
5891,390000.0
5892,394900.0
5893,432500.0
5894,455000.0
5895,371000.0
5896,2125000.0
5897,600000.0
5898,490000.0
5899,499950.0
5900,294000.0
5901,950000.0
5902,424000.0
5903,605000.0
5904,369950.0
5905,410000.0
5906,437500.0
5907,567000.0
5908,475000.0
5909,375000.0
5910,436000.0
5911,325000.0
5912,455000.0
5913,459000.0
5914,475000.0
5915,360000.0
5916,803000.0
5917,370000.0
5918,436000.0
5919,639000.0
5920,375000.0
5921,440000.0
5922,515100.0
5923,410000.0
5924,460000.0
5925,410000.0
5926,572650.0
5927,350000.0
5928,459900.0
5929,290000.0
5930,482000.0
5931,434000.0
5932,450000.0
5933,485000.0
5934,463000.0
5935,630000.0
5936,335000.0
5937,395000.0
5938,380000.0
5939,405000.0
5940,350000.0
5941,420200.0
5942,440000.0
5943,473000.0
5944,497000.0
5945,510000.0
5946,465000.0
5947,435000.0
5948,525000.0
5949,445000.0
5950,540000.0
5951,704111.0
5952,425000.0
5953,354000.0
5954,750000.0
5955,549950.0
5956,535000.0
5957,250000.0
5958,350000.0
5959,481500.0
5960,455000.0
5961,322000.0
5962,425500.0
5963,450000.0
5964,475000.0
5965,612000.0
5966,442500.0
5967,414999.0
5968,303500.0
5969,617950.0
5970,1185000.0
5971,350000.0
5972,615000.0
5973,439000.0
5974,505000.0
5975,475000.0
5976,475000.0
5977,708000.0
5978,660000.0
5979,495000.0
5980,438000.0
5981,389000.0
5982,445000.0
5983,330000.0
5984,469950.0
5985,279900.0
5986,229950.0
5987,487000.0
5988,482000.0
5989,518000.0
5990,385000.0
5991,435000.0
5992,2150000.0
5993,488000.0
5994,459000.0
5995,508000.0
5996,475000.0
5997,520000.0
5998,355500.0
5999,1250000.0
6000,537000.0
6001,447000.0
6002,425000.0
6003,623000.0
6004,354000.0
6005,306000.0
6006,453000.0
6007,795000.0
6008,485000.0
6009,399950.0
6010,429300.0
6011,650000.0
6012,540000.0
6013,500000.0
6014,347000.0
6015,386000.0
6016,410000.0
6017,350000.0
6018,455000.0
6019,383001.0
6020,748000.0
6021,405000.0
6022,480000.0
6023,525000.0
6024,926500.0
6025,439000.0
6026,447450.0
6027,545000.0
6028,385000.0
6029,608095.0
6030,280000.0
6031,306000.0
6032,366000.0
6033,505000.0
6034,435000.0
6035,305000.0
6036,475000.0
6037,450000.0
6038,420000.0
6039,620000.0
6040,370000.0
6041,315500.0
6042,462000.0
6043,325000.0
6044,515000.0
6045,382500.0
6046,399900.0
6047,525000.0
6048,449500.0
6049,450000.0
6050,3120000.0
6051,405000.0
6052,400000.0
6053,901000.0
6054,440000.0
6055,650000.0
6056,373000.0
6057,520000.0
6058,440000.0
6059,415000.0
6060,450000.0
6061,653750.0
6062,335000.0
6063,350000.0
6064,325000.0
6065,365000.0
6066,319000.0
6067,394000.0
6068,344950.0
6069,427800.0
6070,431000.0
6071,3000000.0
6072,325000.0
6073,443000.0
6074,340000.0
6075,570000.0
6076,405000.0
6077,585000.0
6078,370000.0
6079,425000.0
6080,432000.0
6081,465000.0
6082,730000.0
6083,600000.0
6084,590000.0
6085,536650.0
6086,440000.0
6087,500000.0
6088,423000.0
6089,299000.0
6090,405000.0
6091,350000.0
6092,486000.0
6093,385000.0
6094,489950.0
6095,330000.0
6096,402200.0
6097,345000.0
6098,749950.0
6099,395000.0
6100,90000.0
6101,1085500.0
6102,325000.0
6103,670000.0
6104,355000.0
6105,410000.0
6106,446000.0
6107,399950.0
6108,442573.0
6109,400000.0
6110,334009.0
6111,453000.0
6112,460000.0
6113,531000.0
6114,540000.0
6115,825000.0
6116,830000.0
6117,375000.0
6118,530000.0
6119,530000.0
6120,330000.0
6121,372000.0
6122,635000.0
6123,348580.0
6124,449950.0
6125,307500.0
6126,402000.0
6127,345000.0
6128,540000.0
6129,245000.0
6130,390000.0
6131,470000.0
6132,383000.0
6133,400000.0
6134,326250.0
6135,625000.0
6136,375000.0
6137,493000.0
6138,275000.0
6139,475000.0
6140,429950.0
6141,375000.0
6142,577000.0
6143,412500.0
6144,400000.0
6145,414500.0
6146,325000.0
6147,479000.0
6148,625000.0
6149,415000.0
6150,588000.0
6151,740000.0
6152,834800.0
6153,475000.0
6154,750000.0
6155,310000.0
6156,335000.0
6157,360000.0
6158,426000.0
6159,340000.0
6160,352000.0
6161,423000.0
6162,348500.0
6163,430000.0
6164,375000.0
6165,350000.0
6166,1085000.0
6167,442500.0
6168,513000.0
6169,436000.0
6170,450000.0
6171,539500.0
6172,480000.0
6173,463000.0
6174,342500.0
6175,342500.0
6176,560000.0
6177,435000.0
6178,485000.0
6179,412500.0
6180,899950.0
6181,370000.0
6182,475000.0
6183,814842.0
6184,434400.0
6185,445000.0
6186,350000.0
6187,465000.0
6188,517850.0
6189,360000.0
6190,439950.0
6191,1490000.0
6192,600000.0
6193,400000.0
6194,1950000.0
6195,600000.0
6196,336500.0
6197,600000.0
6198,490000.0
6199,445000.0
6200,760000.0
6201,330000.0
6202,380500.0
6203,469500.0
6204,304000.0
6205,505000.0
6206,455000.0
6207,478000.0
6208,424000.0
6209,450000.0
6210,350000.0
6211,465000.0
6212,379950.0
6213,379000.0
6214,392000.0
6215,474950.0
6216,910000.0
6217,397000.0
6218,675000.0
6219,420000.0
6220,357000.0
6221,465000.0
6222,562500.0
6223,455000.0
6224,560000.0
6225,360000.0
6226,325000.0
6227,502000.0
6228,420000.0
6229,300000.0
6230,300000.0
6231,506500.0
6232,380000.0
6233,624900.0
6234,853505.0
6235,390000.0
6236,500000.0
6237,1215000.0
6238,386100.0
6239,415000.0
6240,1550000.0
6241,465000.0
6242,690000.0
6243,425000.0
6244,399000.0
6245,440000.0
6246,1595000.0
6247,430000.0
6248,360000.0
6249,498000.0
6250,492500.0
6251,585000.0
6252,446950.0
6253,427000.0
6254,397000.0
6255,677000.0
6256,330000.0
6257,321000.0
6258,449500.0
6259,740000.0
6260,959000.0
6261,445000.0
6262,559000.0
6263,560000.0
6264,451000.0
6265,455000.0
6266,465000.0
6267,358000.0
6268,432100.0
6269,319000.0
6270,1450000.0
6271,515000.0
6272,440000.0
6273,525000.0
6274,360000.0
6275,692500.0
6276,520000.0
6277,355000.0
6278,898000.0
6279,344950.0
6280,381000.0
6281,430000.0
6282,503000.0
6283,434000.0
6284,585000.0
6285,580000.0
6286,575000.0
6287,300000.0
6288,342000.0
6289,431200.0
6290,850000.0
6291,487585.0
6292,419000.0
6293,825500.0
6294,720000.0
6295,2205000.0
6296,920000.0
6297,995500.0
6298,500000.0
6299,820000.0
6300,1037000.0
6301,799950.0
6302,1030000.0
6303,809950.0
6304,575000.0
6305,1360000.0
6306,499000.0
6307,799950.0
6308,960000.0
6309,289000.0
6310,249000.0
6311,479000.0
6312,915000.0
6313,834950.0
6314,323000.0
6315,360000.0
6316,390000.0
6317,360000.0
6318,314000.0
6319,272500.0
6320,163500.0
6321,385000.0
6322,320000.0
6323,328000.0
6324,455000.0
6325,208633.0
6326,260000.0
6327,300000.0
6328,329500.0
6329,275000.0
6330,322500.0
6331,840000.0
6332,245000.0
6333,350000.0
6334,232000.0
6335,342500.0
6336,270500.0
6337,338900.0
6338,300000.0
6339,370000.0
6340,296000.0
6341,240000.0
6342,609900.0
6343,289950.0
6344,374950.0
6345,287653.0
6346,265000.0
6347,275000.0
6348,314950.0
6349,378000.0
6350,291000.0
6351,189950.0
6352,287000.0
6353,380000.0
6354,367000.0
6355,219000.0
6356,245000.0
6357,457000.0
6358,620000.0
6359,260000.0
6360,545000.0
6361,307500.0
6362,294000.0
6363,270000.0
6364,338000.0
6365,368000.0
6366,435000.0
6367,260000.0
6368,339000.0
6369,315000.0
6370,429800.0
6371,352000.0
6372,297000.0
6373,272500.0
6374,225000.0
6375,295000.0
6376,310000.0
6377,353000.0
6378,360000.0
6379,230000.0
6380,258500.0
6381,398000.0
6382,275000.0
6383,525000.0
6384,358000.0
6385,363000.0
6386,340000.0
6387,449950.0
6388,322500.0
6389,242000.0
6390,335000.0
6391,269000.0
6392,490000.0
6393,299900.0
6394,482000.0
6395,337500.0
6396,500000.0
6397,388000.0
6398,346950.0
6399,522000.0
6400,293000.0
6401,195000.0
6402,635000.0
6403,699000.0
6404,485000.0
6405,269000.0
6406,190000.0
6407,418000.0
6408,449500.0
6409,297500.0
6410,279000.0
6411,275000.0
6412,470000.0
6413,1350000.0
6414,222000.0
6415,549950.0
6416,265000.0
6417,325000.0
6418,422500.0
6419,279000.0
6420,649950.0
6421,360000.0
6422,550000.0
6423,729000.0
6424,399000.0
6425,728000.0
6426,274000.0
6427,285000.0
6428,399950.0
6429,412000.0
6430,393000.0
6431,310000.0
6432,224975.0
6433,349000.0
6434,233000.0
6435,240000.0
6436,240000.0
6437,369000.0
6438,317000.0
6439,269950.0
6440,320000.0
6441,489000.0
6442,350000.0
6443,303500.0
6444,364250.0
6445,263000.0
6446,419000.0
6447,411000.0
6448,325000.0
6449,365000.0
6450,289000.0
6451,428400.0
6452,263000.0
6453,265000.0
6454,397500.0
6455,653000.0
6456,455000.0
6457,410000.0
6458,315000.0
6459,215000.0
6460,315000.0
6461,241000.0
6462,352500.0
6463,252000.0
6464,329950.0
6465,438900.0
6466,533000.0
6467,713900.0
6468,215000.0
6469,449000.0
6470,408000.0
6471,353500.0
6472,320000.0
6473,890000.0
6474,426500.0
6475,480000.0
6476,211000.0
6477,585000.0
6478,284000.0
6479,245000.0
6480,274950.0
6481,557500.0
6482,760000.0
6483,318400.0
6484,280000.0
6485,366000.0
6486,340000.0
6487,350000.0
6488,350000.0
6489,286000.0
6490,269950.0
6491,394000.0
6492,292000.0
6493,275000.0
6494,332500.0
6495,294000.0
6496,312000.0
6497,305000.0
6498,275000.0
6499,359500.0
6500,390000.0
6501,318200.0
6502,419900.0
6503,250000.0
6504,180000.0
6505,355000.0
6506,456500.0
6507,444000.0
6508,428900.0
6509,269500.0
6510,269000.0
6511,415000.0
6512,260656.0
6513,350000.0
6514,565000.0
6515,239000.0
6516,292500.0
6517,305000.0
6518,520000.0
6519,679000.0
6520,296000.0
6521,206000.0
6522,295000.0
6523,394000.0
6524,775000.0
6525,321000.0
6526,616000.0
6527,251000.0
6528,293000.0
6529,425000.0
6530,218000.0
6531,435000.0
6532,118000.0
6533,380000.0
6534,250000.0
6535,453000.0
6536,364950.0
6537,335000.0
6538,314950.0
6539,300000.0
6540,212000.0
6541,366000.0
6542,849000.0
6543,290000.0
6544,540500.0
6545,329950.0
6546,404000.0
6547,410000.0
6548,380000.0
6549,470000.0
6550,280000.0
6551,199950.0
6552,315000.0
6553,399900.0
6554,426000.0
6555,259875.0
6556,382500.0
6557,427500.0
6558,415000.0
6559,353000.0
6560,569999.0
6561,240000.0
6562,272000.0
6563,462000.0
6564,265000.0
6565,270000.0
6566,660000.0
6567,309000.0
6568,305000.0
6569,549900.0
6570,375000.0
6571,352000.0
6572,291500.0
6573,665000.0
6574,347500.0
6575,725000.0
6576,359950.0
6577,479000.0
6578,354000.0
6579,300000.0
6580,315000.0
6581,240000.0
6582,357000.0
6583,378000.0
6584,176000.0
6585,290000.0
6586,234000.0
6587,308950.0
6588,485000.0
6589,205000.0
6590,369950.0
6591,252000.0
6592,430000.0
6593,555000.0
6594,285000.0
6595,260000.0
6596,335620.0
6597,302000.0
6598,309950.0
6599,350000.0
6600,379900.0
6601,257700.0
6602,280500.0
6603,371000.0
6604,200000.0
6605,400000.0
6606,299000.0
6607,275000.0
6608,390000.0
6609,525000.0
6610,400000.0
6611,1125000.0
6612,339500.0
6613,305000.0
6614,446000.0
6615,215000.0
6616,234000.0
6617,290000.0
6618,230000.0
6619,427000.0
6620,425000.0
6621,295000.0
6622,710000.0
6623,314950.0
6624,515000.0
6625,530000.0
6626,245000.0
6627,495000.0
6628,290000.0
6629,199000.0
6630,357500.0
6631,290000.0
6632,422000.0
6633,359900.0
6634,311000.0
6635,254000.0
6636,210000.0
6637,589450.0
6638,319950.0
6639,299950.0
6640,250000.0
6641,265000.0
6642,335000.0
6643,249900.0
6644,332500.0
6645,380000.0
6646,215000.0
6647,674950.0
6648,260250.0
6649,350500.0
6650,315000.0
6651,375000.0
6652,156601.0
6653,374950.0
6654,259500.0
6655,353000.0
6656,324950.0
6657,336500.0
6658,207000.0
6659,258000.0
6660,236000.0
6661,539500.0
6662,356000.0
6663,348450.0
6664,282000.0
6665,313999.0
6666,209900.0
6667,361500.0
6668,335000.0
6669,252000.0
6670,340000.0
6671,323000.0
6672,360000.0
6673,287200.0
6674,535000.0
6675,1180000.0
6676,419000.0
6677,579000.0
6678,459950.0
6679,370000.0
6680,293500.0
6681,324900.0
6682,320000.0
6683,415000.0
6684,394000.0
6685,339950.0
6686,353500.0
6687,445000.0
6688,339995.0
6689,225000.0
6690,300000.0
6691,320000.0
6692,380000.0
6693,365000.0
6694,574000.0
6695,280000.0
6696,267500.0
6697,428000.0
6698,397000.0
6699,567500.0
6700,337000.0
6701,245000.0
6702,269950.0
6703,410000.0
6704,290700.0
6705,185000.0
6706,290000.0
6707,415000.0
6708,242050.0
6709,335000.0
6710,295000.0
6711,350000.0
6712,355000.0
6713,330000.0
6714,373500.0
6715,379950.0
6716,700000.0
6717,240000.0
6718,429900.0
6719,499000.0
6720,448000.0
6721,230000.0
6722,426500.0
6723,336600.0
6724,325000.0
6725,335000.0
6726,649500.0
6727,190000.0
6728,319000.0
6729,248000.0
6730,279000.0
6731,361500.0
6732,278226.0
6733,349950.0
6734,295000.0
6735,503000.0
6736,560000.0
6737,334950.0
6738,355900.0
6739,355000.0
6740,465000.0
6741,276900.0
6742,525000.0
6743,359950.0
6744,392000.0
6745,435000.0
6746,280000.0
6747,379950.0
6748,350000.0
6749,279950.0
6750,390000.0
6751,385000.0
6752,450000.0
6753,700000.0
6754,254000.0
6755,387990.0
6756,300000.0
6757,454450.0
6758,321000.0
6759,288000.0
6760,175000.0
6761,424950.0
6762,399950.0
6763,765000.0
6764,470000.0
6765,314500.0
6766,500000.0
6767,293000.0
6768,249900.0
6769,355500.0
6770,448000.0
6771,589950.0
6772,264500.0
6773,314000.0
6774,110000.0
6775,499950.0
6776,254950.0
6777,376000.0
6778,390000.0
6779,310000.0
6780,485000.0
6781,545000.0
6782,316000.0
6783,312900.0
6784,375000.0
6785,329900.0
6786,440000.0
6787,266500.0
6788,295000.0
6789,275250.0
6790,250000.0
6791,225000.0
6792,272450.0
6793,555000.0
6794,390000.0
6795,550000.0
6796,326995.0
6797,409950.0
6798,295000.0
6799,608000.0
6800,305000.0
6801,276500.0
6802,246500.0
6803,343000.0
6804,261000.0
6805,275000.0
6806,375000.0
6807,309000.0
6808,410000.0
6809,465000.0
6810,250000.0
6811,920000.0
6812,237500.0
6813,540000.0
6814,315000.0
6815,570000.0
6816,610000.0
6817,250000.0
6818,315000.0
6819,375000.0
6820,260000.0
6821,365000.0
6822,539950.0
6823,296475.0
6824,190000.0
6825,349900.0
6826,540000.0
6827,363990.0
6828,419950.0
6829,340000.0
6830,359950.0
6831,220000.0
6832,328000.0
6833,408000.0
6834,387865.0
6835,326989.0
6836,419354.0
6837,435000.0
6838,472000.0
6839,450000.0
6840,572115.0
6841,355000.0
6842,417838.0
6843,379000.0
6844,383000.0
6845,430760.0
6846,349990.0
6847,380000.0
6848,345000.0
6849,382495.0
6850,324747.0
6851,310000.0
6852,362865.0
6853,349950.0
6854,342000.0
6855,367899.0
6856,342000.0
6857,274000.0
6858,339989.0
6859,416000.0
6860,399000.0
6861,250000.0
6862,430000.0
6863,344000.0
6864,320000.0
6865,384950.0
6866,398096.0
6867,275000.0
6868,513000.0
6869,380000.0
6870,358000.0
6871,419900.0
6872,383000.0
6873,351999.0
6874,312000.0
6875,369946.0
6876,274500.0
6877,375000.0
6878,405000.0
6879,379950.0
6880,193000.0
6881,388598.0
6882,284000.0
6883,294900.0
6884,395000.0
6885,518380.0
6886,288000.0
6887,389517.0
6888,374950.0
6889,295000.0
6890,431000.0
6891,307635.0
6892,398500.0
6893,298000.0
6894,405000.0
6895,312000.0
6896,305000.0
6897,559630.0
6898,345000.0
6899,389990.0
6900,531155.0
6901,337000.0
6902,347500.0
6903,2950000.0
6904,1905000.0
6905,875000.0
6906,940000.0
6907,4000000.0
6908,5570000.0
6909,937500.0
6910,1160000.0
6911,1880000.0
6912,3418800.0
6913,1555000.0
6914,1398000.0
6915,1320000.0
6916,6885000.0
6917,865000.0
6918,1000000.0
6919,2100000.0
6920,2575000.0
6921,1712750.0
6922,787500.0
6923,1651000.0
6924,1800000.0
6925,1550000.0
6926,1762000.0
6927,1225000.0
6928,2750000.0
6929,1950000.0
6930,2200000.0
6931,1260000.0
6932,2450000.0
6933,3640900.0
6934,2271150.0
6935,1620000.0
6936,3710000.0
6937,1200000.0
6938,2500000.0
6939,2187730.0
6940,1450000.0
6941,1880000.0
6942,2458000.0
6943,1350000.0
6944,2680000.0
6945,1410000.0
6946,1920000.0
6947,3635000.0
6948,2720000.0
6949,1950000.0
6950,2250000.0
6951,2900000.0
6952,1865000.0
6953,2000000.0
6954,905000.0
6955,799000.0
6956,840000.0
6957,1505000.0
6958,940000.0
6959,855000.0
6960,799000.0
6961,1118000.0
6962,811000.0
6963,705000.0
6964,1950000.0
6965,1220000.0
6966,1484900.0
6967,2400000.0
6968,980000.0
6969,905000.0
6970,800000.0
6971,925000.0
6972,5300000.0
6973,1328000.0
6974,957500.0
6975,900000.0
6976,800000.0
6977,1230000.0
6978,830000.0
6979,1679000.0
6980,597326.0
6981,762500.0
6982,1575000.0
6983,760000.0
6984,940000.0
6985,1200000.0
6986,800000.0
6987,3850000.0
6988,1025000.0
6989,1085000.0
6990,1339000.0
6991,995000.0
6992,992000.0
6993,1700000.0
6994,1215000.0
6995,895000.0
6996,1000000.0
6997,604000.0
6998,1610000.0
6999,711000.0
7000,1400000.0
7001,525000.0
7002,1250000.0
7003,769000.0
7004,2298000.0
7005,1100000.0
7006,1280600.0
7007,1075000.0
7008,980000.0
7009,1250000.0
7010,865000.0
7011,830000.0
7012,938000.0
7013,830000.0
7014,659000.0
7015,884900.0
7016,1575000.0
7017,2950000.0
7018,876650.0
7019,780000.0
7020,1275000.0
7021,899100.0
7022,939000.0
7023,1050000.0
7024,1130000.0
7025,865000.0
7026,2485000.0
7027,1195000.0
7028,1490000.0
7029,572000.0
7030,832500.0
7031,1025000.0
7032,740000.0
7033,710000.0
7034,685000.0
7035,1038000.0
7036,1250000.0
7037,750000.0
7038,895000.0
7039,1087500.0
7040,1460000.0
7041,842000.0
7042,1795000.0
7043,785000.0
7044,1195000.0
7045,554000.0
7046,1564350.0
7047,975000.0
7048,2196000.0
